User_ID,Var1,Age
20080902332,Other,40-50
20080902333,E,30-40
20080902334,Other,
20080902335,W,20-30
20080902336,A,20-30
20080902337,D,40-50
20080902338,A,
20080902339,A,
20080902340,D,
20080902341,A,
20080902342,D,50-60
20080902343,A,50-60
20080902344,A,20-30
20080902345,A,40-50
20080902346,E,20-30
20080902347,E,15-20
20080902348,E,50-60
20080902349,C,15-20
20080902350,E,30-40
20080902351,E,30-40
20080902352,E,20-30
20080902353,A,
20080902354,A,20-30
20080902355,A,30-40
20080902356,E,20-30
20080902357,U,40-50
20080902358,A,
20080902359,B,50-60
20080902360,A,
20080902361,F,20-30
20080902362,F,20-30
20080902363,F,40-50
20080902364,F,30-40
20080902365,A,30-40
20080902366,B,20-30
20080902367,A,
20080902368,A,
20080902369,C,
20080902370,A,40-50
20080902371,E,20-30
20080902372,E,20-30
20080902373,E,20-30
20080902374,E,40-50
20080902375,E,20-30
20080902376,A,40-50
20080902377,G,20-30
20080902378,G,20-30
20080902379,E,50-60
20080902380,E,20-30
20080902381,B,
20080902382,A,
20080902383,M,60-70
20080902384,M,30-40
20080902385,F,20-30
20080902386,A,50-60
20080902387,C,30-40
20080902388,A,40-50
20080902389,A,
20080902390,I,30-40
20080902391,A,
20080902392,A,
20080902393,A,
20080902394,C,
20080902395,G,30-40
20080902396,A,
20080902397,B,30-40
20080902398,B,
20080902399,D,
20080902400,E,30-40
20080902401,G,
20080902402,NA,
20080902403,NA,30-40
20080902404,I,20-30
20080902405,C,30-40
20080902406,I,30-40
20080902407,I,50-60
20080902408,D,30-40
20080902409,D,
20080902410,B,30-40
20080902411,B,
20080902412,A,40-50
20080902413,R,
20080902414,F,40-50
20080902415,A,30-40
20080902416,J,
20080902417,D,
20080902418,A,
20080902419,A,
20080902420,A,
20080902421,A,
20080902422,A,
20080902423,A,
20080902424,A,
20080902425,A,
20080902426,D,15-20
20080902427,A,30-40
20080902428,A,30-40
20080902429,E,20-30
20080902430,C,50-60
20080902431,A,Less tha 15
20080902432,J,30-40
20080902433,S,
20080902434,D,20-30
20080902435,B,
20080902436,B,15-20
20080902437,B,
20080902438,A,
20080902439,E,15-20
20080902440,NA,40-50
20080902441,C,20-30
20080902442,C,
20080902443,F,30-40
20080902444,C,
20080902445,A,50-60
20080902446,A,30-40
20080902447,E,20-30
20080902448,E,20-30
20080902449,G,20-30
20080902450,G,30-40
20080902451,G,30-40
20080902452,G,30-40
20080902453,NA,
20080902454,G,
20080902455,A,More than 70
20080902456,E,20-30
20080902457,A,More than 70
20080902458,A,
20080902459,NA,20-30
20080902460,A,
20080902461,A,
20080902462,E,30-40
20080902463,G,
20080902464,G,30-40
20080902465,G,40-50
20080902466,G,20-30
20080902467,G,30-40
20080902468,NA,30-40
20080902469,G,
20080902470,G,
20080902471,D,50-60
20080902472,Other,60-70
20080902473,F,
20080902474,G,
20080902475,NA,
20080902476,G,30-40
20080902477,G,
20080902478,G,30-40
20080902479,G,40-50
20080902480,G,20-30
20080902481,W,30-40
20080902482,A,
20080902483,A,20-30
20080902484,A,
20080902485,A,20-30
20080902486,G,
20080902487,D,40-50
20080902488,F,
20080902489,A,
20080902490,D,
20080902491,M,
20080902492,C,20-30
20080902493,C,
20080902494,C,20-30
20080902495,C,30-40
20080902496,Other,20-30
20080902497,A,15-20
20080902498,M,
20080902499,A,
20080902500,A,
20080902501,A,30-40
20080902502,A,20-30
20080902503,A,40-50
20080902504,A,40-50
20080902505,I,Less tha 15
20080902506,F,20-30
20080902507,I,20-30
20080902508,C,30-40
20080902509,G,30-40
20080902510,G,20-30
20080902511,W,40-50
20080902512,W,20-30
20080902513,W,20-30
20080902514,W,20-30
20080902515,E,20-30
20080902516,E,30-40
20080902517,I,20-30
20080902518,J,50-60
20080902519,B,
20080902520,E,50-60
20080902521,R,20-30
20080902522,A,
20080902523,F,30-40
20080902524,D,Less tha 15
20080902525,D,
20080902526,D,
20080902527,B,30-40
20080902528,C,15-20
20080902529,C,40-50
20080902530,E,30-40
20080902531,Other,20-30
20080902532,A,
20080902533,A,60-70
20080902534,A,
20080902535,E,20-30
20080902536,E,30-40
20080902537,A,60-70
20080902538,NA,50-60
20080902539,A,50-60
20080902540,B,30-40
20080902541,A,
20080902542,A,
20080902543,B,
20080902544,D,30-40
20080902545,B,30-40
20080902546,A,40-50
20080902547,E,15-20
20080902548,E,15-20
20080902549,Other,
20080902550,A,
20080902551,D,30-40
20080902552,A,
20080902553,E,15-20
20080902554,A,50-60
20080902555,A,40-50
20080902556,A,20-30
20080902557,B,
20080902558,D,
20080902559,I,50-60
20080902560,G,20-30
20080902561,G,
20080902562,G,40-50
20080902563,D,
20080902564,A,
20080902565,A,
20080902566,F,
20080902567,D,50-60
20080902568,A,
20080902569,F,30-40
20080902570,F,40-50
20080902571,F,20-30
20080902572,F,30-40
20080902573,E,
20080902574,A,20-30
20080902575,A,40-50
20080902576,Other,50-60
20080902577,C,20-30
20080902578,C,
20080902579,C,40-50
20080902580,C,
20080902581,C,
20080902582,A,
20080902583,B,50-60
20080902584,C,
20080902585,A,
20080902586,A,
20080902587,A,20-30
20080902588,D,20-30
20080902589,D,40-50
20080902590,A,
20080902591,A,
20080902592,F,20-30
20080902593,C,30-40
20080902594,A,20-30
20080902595,C,20-30
20080902596,A,20-30
20080902597,B,15-20
20080902598,A,20-30
20080902599,D,30-40
20080902600,D,30-40
20080902601,A,20-30
20080902602,B,
20080902603,B,30-40
20080902604,A,40-50
20080902605,A,
20080902606,B,30-40
20080902607,C,30-40
20080902608,A,
20080902609,K,
20080902610,A,
20080902611,A,30-40
20080902612,A,20-30
20080902613,A,
20080902614,F,
20080902615,E,40-50
20080902616,B,30-40
20080902617,D,30-40
20080902618,I,20-30
20080902619,E,20-30
20080902620,E,20-30
20080902621,C,50-60
20080902622,B,
20080902623,D,20-30
20080902624,C,60-70
20080902625,I,30-40
20080902626,A,
20080902627,Other,50-60
20080902628,A,
20080902629,A,
20080902630,D,
20080902631,O,15-20
20080902632,D,20-30
20080902633,B,
20080902634,A,20-30
20080902635,A,
20080902636,A,30-40
20080902637,C,
20080902638,C,
20080902639,N,
20080902640,N,30-40
20080902641,K,20-30
20080902642,A,60-70
20080902643,A,40-50
20080902644,C,15-20
20080902645,C,More than 70
20080902646,A,
20080902647,C,
20080902648,NA,20-30
20080902649,A,
20080902650,A,
20080902651,Other,
20080902652,A,
20080902653,A,
20080902654,D,30-40
20080902655,F,60-70
20080902656,D,20-30
20080902657,I,
20080902658,A,20-30
20080902659,A,
20080902660,D,20-30
20080902661,D,50-60
20080902662,A,15-20
20080902663,A,
20080902664,Q,60-70
20080902665,F,20-30
20080902666,Other,60-70
20080902667,D,15-20
20080902668,O,40-50
20080902669,A,
20080902670,E,20-30
20080902671,A,
20080902672,C,40-50
20080902673,C,
20080902674,C,50-60
20080902675,Other,
20080902676,Other,
20080902677,A,30-40
20080902678,F,20-30
20080902679,A,
20080902680,B,20-30
20080902681,F,20-30
20080902682,B,
20080902683,F,40-50
20080902684,A,
20080902685,A,40-50
20080902686,C,30-40
20080902687,C,20-30
20080902688,C,
20080902689,C,
20080902690,Other,
20080902691,A,30-40
20080902692,A,30-40
20080902693,A,20-30
20080902694,Other,
20080902695,Other,
20080902696,A,60-70
20080902697,D,
20080902698,NA,
20080902699,Other,
20080902700,N,
20080902701,G,
20080902702,NA,
20080902703,C,
20080902704,F,More than 70
20080902705,D,20-30
20080902706,N,20-30
20080902707,F,40-50
20080902708,G,
20080902709,D,
20080902710,C,20-30
20080902711,B,20-30
20080902712,A,50-60
20080902713,A,30-40
20080902714,A,40-50
20080902715,A,40-50
20080902716,C,
20080902717,D,
20080902718,A,30-40
20080902719,D,20-30
20080902720,A,
20080902721,B,
20080902722,A,
20080902723,A,50-60
20080902724,A,
20080902725,A,20-30
20080902726,A,
20080902727,A,
20080902728,A,
20080902729,A,20-30
20080902730,C,50-60
20080902731,C,30-40
20080902732,G,30-40
20080902733,J,
20080902734,J,40-50
20080902735,Other,
20080902736,A,40-50
20080902737,E,20-30
20080902738,C,20-30
20080902739,C,
20080902740,I,30-40
20080902741,A,30-40
20080902742,E,
20080902743,E,
20080902744,Other,30-40
20080902745,I,15-20
20080902746,M,20-30
20080902747,A,60-70
20080902748,Other,20-30
20080902749,C,40-50
20080902750,A,20-30
20080902751,A,
20080902752,N,20-30
20080902753,E,30-40
20080902754,E,20-30
20080902755,L,20-30
20080902756,NA,
20080902757,D,More than 70
20080902758,C,30-40
20080902759,A,
20080902760,D,30-40
20080902761,D,
20080902762,D,20-30
20080902763,Other,15-20
20080902764,O,
20080902765,D,30-40
20080902766,S,20-30
20080902767,C,20-30
20080902768,N,20-30
20080902769,Other,30-40
20080902770,A,
20080902771,A,50-60
20080902772,A,60-70
20080902773,I,50-60
20080902774,M,20-30
20080902775,I,30-40
20080902776,M,Less tha 15
20080902777,G,
20080902778,A,
20080902779,C,20-30
20080902780,C,20-30
20080902781,A,
20080902782,C,
20080902783,E,30-40
20080902784,Other,20-30
20080902785,A,40-50
20080902786,J,40-50
20080902787,C,
20080902788,F,30-40
20080902789,A,
20080902790,C,30-40
20080902791,M,
20080902792,D,15-20
20080902793,Other,15-20
20080902794,Other,15-20
20080902795,M,
20080902796,Other,
20080902797,E,
20080902798,C,
20080902799,C,40-50
20080902800,C,
20080902801,D,
20080902802,D,
20080902803,P,30-40
20080902804,P,50-60
20080902805,P,15-20
20080902806,A,30-40
20080902807,A,
20080902808,A,60-70
20080902809,A,
20080902810,A,
20080902811,A,20-30
20080902812,A,50-60
20080902813,C,30-40
20080902814,C,40-50
20080902815,C,20-30
20080902816,C,20-30
20080902817,A,
20080902818,C,
20080902819,A,
20080902820,D,50-60
20080902821,D,30-40
20080902822,A,
20080902823,A,30-40
20080902824,NA,50-60
20080902825,A,20-30
20080902826,A,40-50
20080902827,A,
20080902828,NA,40-50
20080902829,E,40-50
20080902830,K,
20080902831,A,
20080902832,C,30-40
20080902833,F,30-40
20080902834,B,
20080902835,B,
20080902836,B,50-60
20080902837,A,
20080902838,A,
20080902839,C,20-30
20080902840,A,
20080902841,A,
20080902842,A,50-60
20080902843,C,
20080902844,A,
20080902845,Other,20-30
20080902846,G,
20080902847,G,
20080902848,O,
20080902849,O,
20080902850,B,
20080902851,L,20-30
20080902852,A,50-60
20080902853,F,40-50
20080902854,M,
20080902855,P,20-30
20080902856,D,
20080902857,B,
20080902858,A,
20080902859,A,
20080902860,C,
20080902861,NA,
20080902862,E,15-20
20080902863,A,
20080902864,A,
20080902865,D,20-30
20080902866,D,
20080902867,F,Less tha 15
20080902868,M,30-40
20080902869,Q,20-30
20080902870,N,
20080902871,C,
20080902872,C,
20080902873,E,30-40
20080902874,I,30-40
20080902875,A,Less tha 15
20080902876,N,Less tha 15
20080902877,C,20-30
20080902878,C,20-30
20080902879,A,60-70
20080902880,F,20-30
20080902881,C,
20080902882,C,20-30
20080902883,A,50-60
20080902884,A,
20080902885,C,15-20
20080902886,I,30-40
20080902887,B,
20080902888,A,
20080902889,C,20-30
20080902890,C,
20080902891,C,30-40
20080902892,A,40-50
20080902893,A,30-40
20080902894,K,30-40
20080902895,K,
20080902896,K,
20080902897,A,
20080902898,A,
20080902899,NA,
20080902900,D,30-40
20080902901,NA,30-40
20080902902,A,
20080902903,F,50-60
20080902904,C,20-30
20080902905,C,40-50
20080902906,D,60-70
20080902907,S,60-70
20080902908,I,20-30
20080902909,A,
20080902910,C,20-30
20080902911,A,
20080902912,A,30-40
20080902913,A,
20080902914,A,
20080902915,A,40-50
20080902916,A,
20080902917,C,
20080902918,K,40-50
20080902919,A,40-50
20080902920,F,
20080902921,A,
20080902922,F,30-40
20080902923,A,
20080902924,F,15-20
20080902925,D,
20080902926,Other,
20080902927,Other,40-50
20080902928,V,
20080902929,C,20-30
20080902930,C,30-40
20080902931,J,60-70
20080902932,D,40-50
20080902933,A,
20080902934,A,
20080902935,D,20-30
20080902936,F,50-60
20080902937,F,20-30
20080902938,A,20-30
20080902939,P,30-40
20080902940,P,30-40
20080902941,P,15-20
20080902942,P,50-60
20080902943,F,20-30
20080902944,D,
20080902945,B,
20080902946,F,
20080902947,B,20-30
20080902948,B,
20080902949,A,
20080902950,A,
20080902951,A,20-30
20080902952,D,
20080902953,A,
20080902954,J,Less tha 15
20080902955,J,Less tha 15
20080902956,A,30-40
20080902957,A,30-40
20080902958,E,20-30
20080902959,A,
20080902960,A,
20080902961,A,40-50
20080902962,A,15-20
20080902963,A,40-50
20080902964,A,40-50
20080902965,F,15-20
20080902966,Q,30-40
20080902967,A,
20080902968,Other,20-30
20080902969,A,
20080902970,E,30-40
20080902971,D,40-50
20080902972,G,
20080902973,A,40-50
20080902974,A,50-60
20080902975,A,30-40
20080902976,A,30-40
20080902977,D,
20080902978,A,40-50
20080902979,A,
20080902980,A,40-50
20080902981,A,50-60
20080902982,A,40-50
20080902983,A,
20080902984,A,
20080902985,A,
20080902986,D,20-30
20080902987,J,50-60
20080902988,F,
20080902989,A,
20080902990,M,20-30
20080902991,Other,30-40
20080902992,I,50-60
20080902993,I,15-20
20080902994,M,
20080902995,C,
20080902996,C,
20080902997,N,15-20
20080902998,M,
20080902999,C,30-40
20080903000,C,
20080903001,C,30-40
20080903002,C,
20080903003,C,
20080903004,C,20-30
20080903005,C,
20080903006,C,30-40
20080903007,M,20-30
20080903008,Other,30-40
20080903009,C,20-30
20080903010,C,20-30
20080903011,C,30-40
20080903012,C,15-20
20080903013,C,30-40
20080903014,C,20-30
20080903015,C,30-40
20080903016,C,20-30
20080903017,C,20-30
20080903018,C,30-40
20080903019,C,20-30
20080903020,C,20-30
20080903021,C,
20080903022,C,
20080903023,C,20-30
20080903024,C,
20080903025,C,
20080903026,Other,
20080903027,C,20-30
20080903028,C,30-40
20080903029,Other,30-40
20080903030,C,20-30
20080903031,C,20-30
20080903032,C,
20080903033,K,
20080903034,C,
20080903035,C,
20080903036,E,30-40
20080903037,E,20-30
20080903038,E,Less tha 15
20080903039,Other,50-60
20080903040,E,30-40
20080903041,E,20-30
20080903042,G,
20080903043,E,40-50
20080903044,G,
20080903045,E,20-30
20080903046,W,40-50
20080903047,W,Less tha 15
20080903048,E,20-30
20080903049,E,
20080903050,E,30-40
20080903051,E,20-30
20080903052,E,20-30
20080903053,E,30-40
20080903054,G,30-40
20080903055,G,40-50
20080903056,G,
20080903057,G,20-30
20080903058,C,20-30
20080903059,C,40-50
20080903060,A,
20080903061,G,
20080903062,E,20-30
20080903063,E,30-40
20080903064,Q,20-30
20080903065,A,30-40
20080903066,Q,
20080903067,A,
20080903068,I,40-50
20080903069,D,40-50
20080903070,D,
20080903071,C,
20080903072,C,30-40
20080903073,F,
20080903074,E,20-30
20080903075,E,20-30
20080903076,D,30-40
20080903077,C,20-30
20080903078,Q,20-30
20080903079,B,
20080903080,C,40-50
20080903081,E,20-30
20080903082,E,30-40
20080903083,F,
20080903084,F,20-30
20080903085,A,40-50
20080903086,W,50-60
20080903087,E,20-30
20080903088,A,40-50
20080903089,F,50-60
20080903090,F,50-60
20080903091,B,15-20
20080903092,A,30-40
20080903093,B,
20080903094,D,40-50
20080903095,A,
20080903096,A,
20080903097,D,40-50
20080903098,A,Less tha 15
20080903099,C,Less tha 15
20080903100,B,30-40
20080903101,A,
20080903102,D,30-40
20080903103,Q,40-50
20080903104,B,
20080903105,A,
20080903106,G,
20080903107,C,20-30
20080903108,I,30-40
20080903109,N,40-50
20080903110,C,
20080903111,B,
20080903112,A,
20080903113,A,
20080903114,E,20-30
20080903115,A,
20080903116,A,50-60
20080903117,E,30-40
20080903118,N,40-50
20080903119,D,50-60
20080903120,E,40-50
20080903121,B,
20080903122,B,
20080903123,A,50-60
20080903124,A,50-60
20080903125,A,
20080903126,A,60-70
20080903127,Other,30-40
20080903128,E,40-50
20080903129,NA,
20080903130,C,
20080903131,C,15-20
20080903132,I,15-20
20080903133,A,60-70
20080903134,D,
20080903135,A,
20080903136,A,
20080903137,A,20-30
20080903138,K,
20080903139,A,15-20
20080903140,A,40-50
20080903141,E,30-40
20080903142,D,More than 70
20080903143,E,30-40
20080903144,A,
20080903145,G,
20080903146,E,30-40
20080903147,D,
20080903148,A,
20080903149,A,
20080903150,C,
20080903151,D,40-50
20080903152,A,
20080903153,B,50-60
20080903154,E,30-40
20080903155,A,20-30
20080903156,D,Less tha 15
20080903157,F,
20080903158,A,60-70
20080903159,F,Less tha 15
20080903160,E,30-40
20080903161,E,15-20
20080903162,E,20-30
20080903163,A,30-40
20080903164,A,
20080903165,A,
20080903166,A,
20080903167,A,
20080903168,A,
20080903169,A,60-70
20080903170,A,
20080903171,O,40-50
20080903172,C,
20080903173,A,
20080903174,D,30-40
20080903175,D,40-50
20080903176,J,
20080903177,A,
20080903178,A,
20080903179,A,
20080903180,E,20-30
20080903181,A,30-40
20080903182,A,
20080903183,C,30-40
20080903184,E,15-20
20080903185,R,
20080903186,C,20-30
20080903187,D,60-70
20080903188,B,
20080903189,A,40-50
20080903190,A,
20080903191,A,40-50
20080903192,A,30-40
20080903193,D,20-30
20080903194,D,20-30
20080903195,A,15-20
20080903196,C,
20080903197,K,
20080903198,S,
20080903199,C,30-40
20080903200,A,
20080903201,F,Less tha 15
20080903202,J,15-20
20080903203,F,40-50
20080903204,E,
20080903205,Other,30-40
20080903206,Other,30-40
20080903207,A,20-30
20080903208,C,
20080903209,Other,20-30
20080903210,E,20-30
20080903211,I,20-30
20080903212,A,
20080903213,A,
20080903214,K,
20080903215,G,30-40
20080903216,C,20-30
20080903217,D,15-20
20080903218,D,
20080903219,P,30-40
20080903220,E,30-40
20080903221,A,50-60
20080903222,A,
20080903223,D,
20080903224,A,
20080903225,A,60-70
20080903226,I,
20080903227,I,30-40
20080903228,F,
20080903229,C,
20080903230,F,
20080903231,F,60-70
20080903232,D,15-20
20080903233,D,20-30
20080903234,F,20-30
20080903235,A,
20080903236,A,40-50
20080903237,A,60-70
20080903238,A,
20080903239,NA,60-70
20080903240,A,
20080903241,A,60-70
20080903242,A,50-60
20080903243,A,
20080903244,A,30-40
20080903245,B,
20080903246,C,15-20
20080903247,J,30-40
20080903248,A,30-40
20080903249,C,20-30
20080903250,Other,60-70
20080903251,Other,40-50
20080903252,A,
20080903253,A,
20080903254,A,15-20
20080903255,A,
20080903256,A,
20080903257,A,
20080903258,A,30-40
20080903259,A,
20080903260,NA,15-20
20080903261,A,
20080903262,A,
20080903263,A,
20080903264,Other,60-70
20080903265,A,50-60
20080903266,F,30-40
20080903267,A,40-50
20080903268,A,
20080903269,B,
20080903270,E,20-30
20080903271,E,30-40
20080903272,C,30-40
20080903273,A,20-30
20080903274,C,20-30
20080903275,Other,
20080903276,A,40-50
20080903277,A,
20080903278,A,20-30
20080903279,B,
20080903280,L,15-20
20080903281,D,50-60
20080903282,A,60-70
20080903283,E,40-50
20080903284,Other,30-40
20080903285,W,20-30
20080903286,Other,
20080903287,A,
20080903288,A,
20080903289,M,40-50
20080903290,D,50-60
20080903291,A,40-50
20080903292,C,20-30
20080903293,A,50-60
20080903294,A,
20080903295,A,20-30
20080903296,L,30-40
20080903297,E,20-30
20080903298,C,30-40
20080903299,C,30-40
20080903300,A,
20080903301,D,20-30
20080903302,C,30-40
20080903303,C,30-40
20080903304,B,20-30
20080903305,G,
20080903306,NA,
20080903307,NA,
20080903308,G,
20080903309,NA,
20080903310,G,
20080903311,NA,
20080903312,D,30-40
20080903313,S,
20080903314,A,
20080903315,A,
20080903316,I,
20080903317,D,
20080903318,A,
20080903319,A,More than 70
20080903320,J,40-50
20080903321,G,
20080903322,A,40-50
20080903323,I,
20080903324,I,
20080903325,I,20-30
20080903326,G,30-40
20080903327,A,30-40
20080903328,A,Less tha 15
20080903329,Other,20-30
20080903330,C,30-40
20080903331,C,40-50
20080903332,D,50-60
20080903333,C,20-30
20080903334,E,15-20
20080903335,E,20-30
20080903336,B,
20080903337,F,50-60
20080903338,C,
20080903339,L,30-40
20080903340,A,Less tha 15
20080903341,M,20-30
20080903342,B,15-20
20080903343,C,15-20
20080903344,F,20-30
20080903345,Other,
20080903346,B,
20080903347,C,30-40
20080903348,A,30-40
20080903349,C,
20080903350,A,40-50
20080903351,A,
20080903352,A,
20080903353,A,30-40
20080903354,A,50-60
20080903355,I,30-40
20080903356,I,20-30
20080903357,A,
20080903358,A,60-70
20080903359,A,20-30
20080903360,A,20-30
20080903361,U,20-30
20080903362,J,
20080903363,A,
20080903364,A,
20080903365,A,
20080903366,A,
20080903367,A,
20080903368,A,
20080903369,B,15-20
20080903370,A,
20080903371,C,40-50
20080903372,A,
20080903373,F,30-40
20080903374,A,
20080903375,C,30-40
20080903376,B,
20080903377,Other,Less tha 15
20080903378,B,
20080903379,E,30-40
20080903380,E,
20080903381,E,20-30
20080903382,Other,20-30
20080903383,A,
20080903384,C,
20080903385,C,20-30
20080903386,G,15-20
20080903387,B,
20080903388,B,
20080903389,C,
20080903390,C,30-40
20080903391,C,30-40
20080903392,D,20-30
20080903393,A,
20080903394,A,
20080903395,C,
20080903396,D,
20080903397,G,
20080903398,C,
20080903399,C,50-60
20080903400,I,
20080903401,C,30-40
20080903402,C,20-30
20080903403,C,20-30
20080903404,C,30-40
20080903405,NA,
20080903406,I,15-20
20080903407,A,60-70
20080903408,Other,Less tha 15
20080903409,A,
20080903410,D,
20080903411,A,30-40
20080903412,D,50-60
20080903413,NA,30-40
20080903414,A,60-70
20080903415,A,
20080903416,A,
20080903417,A,
20080903418,E,40-50
20080903419,A,30-40
20080903420,B,More than 70
20080903421,G,40-50
20080903422,G,
20080903423,D,
20080903424,A,
20080903425,A,40-50
20080903426,A,40-50
20080903427,C,
20080903428,D,
20080903429,A,40-50
20080903430,A,20-30
20080903431,A,40-50
20080903432,D,40-50
20080903433,A,30-40
20080903434,A,
20080903435,C,40-50
20080903436,A,40-50
20080903437,F,15-20
20080903438,F,15-20
20080903439,F,Less tha 15
20080903440,A,30-40
20080903441,A,50-60
20080903442,A,
20080903443,D,30-40
20080903444,A,50-60
20080903445,A,30-40
20080903446,A,
20080903447,A,
20080903448,Other,
20080903449,F,30-40
20080903450,C,
20080903451,O,20-30
20080903452,A,
20080903453,A,
20080903454,I,
20080903455,A,
20080903456,C,20-30
20080903457,B,20-30
20080903458,D,50-60
20080903459,E,30-40
20080903460,B,50-60
20080903461,A,
20080903462,E,30-40
20080903463,G,50-60
20080903464,G,40-50
20080903465,C,15-20
20080903466,E,30-40
20080903467,Other,20-30
20080903468,C,
20080903469,Q,20-30
20080903470,C,30-40
20080903471,C,20-30
20080903472,A,30-40
20080903473,D,30-40
20080903474,D,40-50
20080903475,C,20-30
20080903476,C,
20080903477,F,40-50
20080903478,E,20-30
20080903479,C,20-30
20080903480,C,
20080903481,B,Less tha 15
20080903482,A,
20080903483,E,
20080903484,D,
20080903485,A,50-60
20080903486,A,
20080903487,G,40-50
20080903488,G,20-30
20080903489,C,
20080903490,B,15-20
20080903491,A,
20080903492,A,
20080903493,A,40-50
20080903494,A,
20080903495,A,
20080903496,F,
20080903497,F,60-70
20080903498,A,60-70
20080903499,D,30-40
20080903500,D,30-40
20080903501,C,
20080903502,D,20-30
20080903503,A,30-40
20080903504,A,40-50
20080903505,Other,20-30
20080903506,C,30-40
20080903507,C,20-30
20080903508,A,20-30
20080903509,C,
20080903510,C,
20080903511,E,20-30
20080903512,G,
20080903513,Other,20-30
20080903514,Other,20-30
20080903515,P,
20080903516,A,
20080903517,B,
20080903518,A,
20080903519,P,50-60
20080903520,K,
20080903521,A,50-60
20080903522,A,More than 70
20080903523,G,
20080903524,D,More than 70
20080903525,K,
20080903526,D,20-30
20080903527,B,
20080903528,G,
20080903529,B,
20080903530,E,20-30
20080903531,A,40-50
20080903532,A,50-60
20080903533,NA,50-60
20080903534,C,
20080903535,G,
20080903536,E,15-20
20080903537,C,40-50
20080903538,K,More than 70
20080903539,L,
20080903540,M,
20080903541,Other,
20080903542,C,40-50
20080903543,A,Less tha 15
20080903544,C,
20080903545,E,20-30
20080903546,NA,40-50
20080903547,C,
20080903548,D,20-30
20080903549,A,
20080903550,A,
20080903551,A,50-60
20080903552,A,
20080903553,A,
20080903554,A,
20080903555,A,
20080903556,C,
20080903557,A,50-60
20080903558,B,30-40
20080903559,F,
20080903560,A,
20080903561,D,
20080903562,A,20-30
20080903563,A,40-50
20080903564,C,20-30
20080903565,C,20-30
20080903566,A,20-30
20080903567,Other,20-30
20080903568,F,30-40
20080903569,F,15-20
20080903570,F,40-50
20080903571,J,40-50
20080903572,J,
20080903573,A,60-70
20080903574,F,20-30
20080903575,C,50-60
20080903576,A,More than 70
20080903577,N,30-40
20080903578,A,
20080903579,A,
20080903580,A,
20080903581,I,20-30
20080903582,B,15-20
20080903583,B,40-50
20080903584,C,
20080903585,G,
20080903586,A,
20080903587,B,20-30
20080903588,A,60-70
20080903589,F,20-30
20080903590,B,
20080903591,B,
20080903592,F,20-30
20080903593,C,30-40
20080903594,F,50-60
20080903595,F,40-50
20080903596,O,
20080903597,A,20-30
20080903598,E,15-20
20080903599,A,
20080903600,B,50-60
20080903601,A,40-50
20080903602,A,
20080903603,A,
20080903604,A,
20080903605,A,50-60
20080903606,A,Less tha 15
20080903607,C,20-30
20080903608,C,20-30
20080903609,D,
20080903610,L,15-20
20080903611,G,30-40
20080903612,D,20-30
20080903613,C,
20080903614,C,
20080903615,B,40-50
20080903616,E,40-50
20080903617,A,
20080903618,D,
20080903619,E,50-60
20080903620,NA,20-30
20080903621,A,20-30
20080903622,NA,
20080903623,C,
20080903624,C,20-30
20080903625,D,50-60
20080903626,NA,
20080903627,A,
20080903628,A,40-50
20080903629,F,50-60
20080903630,B,
20080903631,B,30-40
20080903632,A,More than 70
20080903633,A,60-70
20080903634,A,
20080903635,A,Less tha 15
20080903636,C,20-30
20080903637,A,
20080903638,A,
20080903639,A,60-70
20080903640,Other,More than 70
20080903641,A,
20080903642,A,Less tha 15
20080903643,C,20-30
20080903644,A,
20080903645,Other,
20080903646,A,
20080903647,A,50-60
20080903648,A,
20080903649,C,20-30
20080903650,NA,
20080903651,C,
20080903652,C,30-40
20080903653,F,40-50
20080903654,E,20-30
20080903655,E,
20080903656,B,
20080903657,A,
20080903658,E,40-50
20080903659,A,
20080903660,A,40-50
20080903661,D,50-60
20080903662,C,20-30
20080903663,C,30-40
20080903664,B,
20080903665,A,
20080903666,A,
20080903667,A,
20080903668,S,
20080903669,B,
20080903670,C,30-40
20080903671,M,30-40
20080903672,M,20-30
20080903673,C,40-50
20080903674,C,40-50
20080903675,F,15-20
20080903676,F,
20080903677,A,
20080903678,A,
20080903679,F,40-50
20080903680,A,
20080903681,A,
20080903682,B,50-60
20080903683,A,
20080903684,A,20-30
20080903685,B,
20080903686,A,
20080903687,B,20-30
20080903688,A,
20080903689,A,
20080903690,D,20-30
20080903691,O,
20080903692,A,
20080903693,A,
20080903694,A,60-70
20080903695,C,30-40
20080903696,K,60-70
20080903697,A,15-20
20080903698,A,15-20
20080903699,A,
20080903700,G,20-30
20080903701,G,20-30
20080903702,NA,50-60
20080903703,A,60-70
20080903704,Other,40-50
20080903705,A,
20080903706,B,
20080903707,NA,
20080903708,A,
20080903709,A,
20080903710,A,
20080903711,A,
20080903712,C,20-30
20080903713,C,20-30
20080903714,C,
20080903715,A,
20080903716,J,15-20
20080903717,A,50-60
20080903718,A,
20080903719,A,30-40
20080903720,A,30-40
20080903721,A,20-30
20080903722,F,
20080903723,A,
20080903724,C,40-50
20080903725,A,
20080903726,A,40-50
20080903727,C,
20080903728,A,20-30
20080903729,A,
20080903730,A,50-60
20080903731,F,
20080903732,A,30-40
20080903733,Other,20-30
20080903734,A,15-20
20080903735,A,
20080903736,A,
20080903737,A,
20080903738,A,
20080903739,C,30-40
20080903740,A,
